asset_path,source_path,source_commit,source_blob_sha,source_file_sha256,asset_sha256,evidence_class,thesis_use,citation_allowed,derived_or_copied,derivation,caveat
raw/p3/z3/re2tt/manifest.json,artifacts/runs/z3/re2tt/manifest.json,9342e06db91945be2e44703437229ba45b18bda8,fcdd8e30c9d7cbfd125d77d01d123c1062cad86d,4ce9bacc0412320ac433fb5983079fceffa10ede5fb8200abef4f7e29efac507,4ce9bacc0412320ac433fb5983079fceffa10ede5fb8200abef4f7e29efac507,DEVELOPMENT,P3 internal OOF evidence,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p3/z3/re2tt/metrics.json,artifacts/runs/z3/re2tt/metrics.json,9342e06db91945be2e44703437229ba45b18bda8,f0952ac9f2bce1d3c8f156c881c9645936220190,917fae0c6b64b4f84c13c93ffe3513eed096b8112565eefc1c996a001c892bb3,917fae0c6b64b4f84c13c93ffe3513eed096b8112565eefc1c996a001c892bb3,DEVELOPMENT,P3 internal OOF evidence,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p3/z3/re2tt/predictions.jsonl,artifacts/runs/z3/re2tt/predictions.jsonl,9342e06db91945be2e44703437229ba45b18bda8,ee5f93d752d1f372c8dda872f3911e11375fbc47,370decd2e086b32cb49c35186dcbc05ea9aec22531b16c8cafd3931d7760b162,370decd2e086b32cb49c35186dcbc05ea9aec22531b16c8cafd3931d7760b162,DEVELOPMENT,P3 internal OOF evidence,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p3/z3/re2tt/runtime.json,artifacts/runs/z3/re2tt/runtime.json,9342e06db91945be2e44703437229ba45b18bda8,02a4dffd34b62fcecd39bda6bac7fe797d2ba030,7ef6b4bb8f4e01014e93eb25b4f31be67b6a8e7e1d72b7525f0ea7c988c9626a,7ef6b4bb8f4e01014e93eb25b4f31be67b6a8e7e1d72b7525f0ea7c988c9626a,DEVELOPMENT,P3 internal OOF evidence,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p3/z3_shuffle/re2ob/checksums.json,artifacts/runs/z3_shuffle/re2ob/checksums.json,9342e06db91945be2e44703437229ba45b18bda8,29ee446518ad2ff89c033af9ffdb000ba22e6005,fb7f1395b827a06c2386df7df050e759054284a877aa62ddc917b69c3ba8ea2d,fb7f1395b827a06c2386df7df050e759054284a877aa62ddc917b69c3ba8ea2d,DEVELOPMENT,P3 internal OOF evidence,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p3/z3_shuffle/re2ob/config.json,artifacts/runs/z3_shuffle/re2ob/config.json,9342e06db91945be2e44703437229ba45b18bda8,1b95d5ef899a795013dd5e230f1524330a834edb,43103aea8fbf8596bd8f25af0b13fd1ec33a7690a9019dcf3330d736d3f25528,43103aea8fbf8596bd8f25af0b13fd1ec33a7690a9019dcf3330d736d3f25528,DEVELOPMENT,P3 internal OOF evidence,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p3/z3_shuffle/re2ob/environment.json,artifacts/runs/z3_shuffle/re2ob/environment.json,9342e06db91945be2e44703437229ba45b18bda8,d39635301ce7780d01a680b7e2f0e6cdf08c22ed,2c8791528d621e17dd45c962d49b659e7b1e338b61d8b4d3f32f6176569d7cef,2c8791528d621e17dd45c962d49b659e7b1e338b61d8b4d3f32f6176569d7cef,DEVELOPMENT,P3 internal OOF evidence,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p3/z3_shuffle/re2ob/manifest.json,artifacts/runs/z3_shuffle/re2ob/manifest.json,9342e06db91945be2e44703437229ba45b18bda8,cea187e287f13d65824568491ce606f3d7073827,c0df7d7d197eb22286862f524f46e072aac3a078d22571bd494e7b1e4a1b7976,c0df7d7d197eb22286862f524f46e072aac3a078d22571bd494e7b1e4a1b7976,DEVELOPMENT,P3 internal OOF evidence,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p3/z3_shuffle/re2ob/metrics.json,artifacts/runs/z3_shuffle/re2ob/metrics.json,9342e06db91945be2e44703437229ba45b18bda8,aba0381e46a25ced1f7ec77c4eb9bca622b0b908,849e3140f32731e081d671f6b1c3cc3da2f2fd0db82ea4049e6e7922fb5d0eca,849e3140f32731e081d671f6b1c3cc3da2f2fd0db82ea4049e6e7922fb5d0eca,DEVELOPMENT,P3 internal OOF evidence,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p3/z3_shuffle/re2ob/predictions.jsonl,artifacts/runs/z3_shuffle/re2ob/predictions.jsonl,9342e06db91945be2e44703437229ba45b18bda8,9ab6108edb29976babf6015ce5011190372844cc,1f37944f0ab6d07f75988ffd9c2a04a3ea03e6e1e1d1d0312b0e25f5ac6df7ac,1f37944f0ab6d07f75988ffd9c2a04a3ea03e6e1e1d1d0312b0e25f5ac6df7ac,DEVELOPMENT,P3 internal OOF evidence,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p3/z3_shuffle/re2ob/runtime.json,artifacts/runs/z3_shuffle/re2ob/runtime.json,9342e06db91945be2e44703437229ba45b18bda8,6be292bd447b6211e31ec64a63e58f451daa1139,f85a0c4e24694cf8ca0b5fb3d62879bcaf8fb1dc3f6ad49f257ad84cf63fce26,f85a0c4e24694cf8ca0b5fb3d62879bcaf8fb1dc3f6ad49f257ad84cf63fce26,DEVELOPMENT,P3 internal OOF evidence,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p3/z3_shuffle/re2tt/checksums.json,artifacts/runs/z3_shuffle/re2tt/checksums.json,9342e06db91945be2e44703437229ba45b18bda8,066935b3a5e04063001486f7011ca0a84a2c45a2,7e4efb2b350c204ec63e6ec58b606085c53ad278d87be1b2d9ffda3fc0b7868c,7e4efb2b350c204ec63e6ec58b606085c53ad278d87be1b2d9ffda3fc0b7868c,DEVELOPMENT,P3 internal OOF evidence,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p3/z3_shuffle/re2tt/config.json,artifacts/runs/z3_shuffle/re2tt/config.json,9342e06db91945be2e44703437229ba45b18bda8,1b95d5ef899a795013dd5e230f1524330a834edb,43103aea8fbf8596bd8f25af0b13fd1ec33a7690a9019dcf3330d736d3f25528,43103aea8fbf8596bd8f25af0b13fd1ec33a7690a9019dcf3330d736d3f25528,DEVELOPMENT,P3 internal OOF evidence,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p3/z3_shuffle/re2tt/environment.json,artifacts/runs/z3_shuffle/re2tt/environment.json,9342e06db91945be2e44703437229ba45b18bda8,d39635301ce7780d01a680b7e2f0e6cdf08c22ed,2c8791528d621e17dd45c962d49b659e7b1e338b61d8b4d3f32f6176569d7cef,2c8791528d621e17dd45c962d49b659e7b1e338b61d8b4d3f32f6176569d7cef,DEVELOPMENT,P3 internal OOF evidence,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p3/z3_shuffle/re2tt/manifest.json,artifacts/runs/z3_shuffle/re2tt/manifest.json,9342e06db91945be2e44703437229ba45b18bda8,3a050b57e60c15fd93f77db1b5322361d63262b7,daf6db4953b611edb37fe024a205bc3d4ea469844b246025dac254da50110b59,daf6db4953b611edb37fe024a205bc3d4ea469844b246025dac254da50110b59,DEVELOPMENT,P3 internal OOF evidence,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p3/z3_shuffle/re2tt/metrics.json,artifacts/runs/z3_shuffle/re2tt/metrics.json,9342e06db91945be2e44703437229ba45b18bda8,f39191de630c1cd73c17ed73ace2869293add57f,dc5a359bcc9448bfd89fd2801a58378715e59d0259ed80f6aed919bc7feba7db,dc5a359bcc9448bfd89fd2801a58378715e59d0259ed80f6aed919bc7feba7db,DEVELOPMENT,P3 internal OOF evidence,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p3/z3_shuffle/re2tt/predictions.jsonl,artifacts/runs/z3_shuffle/re2tt/predictions.jsonl,9342e06db91945be2e44703437229ba45b18bda8,7cfa3c9b2d7b4ed4a986c20aa32c236cfe1c469f,ffd43b547ada1ad8e233932ce4028a2f423612875f49e76f10d4d6d278e76a14,ffd43b547ada1ad8e233932ce4028a2f423612875f49e76f10d4d6d278e76a14,DEVELOPMENT,P3 internal OOF evidence,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p3/z3_shuffle/re2tt/runtime.json,artifacts/runs/z3_shuffle/re2tt/runtime.json,9342e06db91945be2e44703437229ba45b18bda8,c3aa1bf81bd1e1a50f8d22d7ddaf8af05545b4be,58bf9254e684f879c847c10e0ab86bb0188ea232ae26dd75c1af80b701229b39,58bf9254e684f879c847c10e0ab86bb0188ea232ae26dd75c1af80b701229b39,DEVELOPMENT,P3 internal OOF evidence,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/bootstrap/p4_g0_bootstrap.json,artifacts/p4_g0/bootstrap/p4_g0_bootstrap.json,9342e06db91945be2e44703437229ba45b18bda8,2ca376b3aa773d2bed492f458d46a1f1ec2c8a2b,40c883e5f8781cb0298609df0e2935157c9bb936fd203b3213112c1d33afd1b3,40c883e5f8781cb0298609df0e2935157c9bb936fd203b3213112c1d33afd1b3,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/environment/environment.json,artifacts/p4_g0/environment/environment.json,9342e06db91945be2e44703437229ba45b18bda8,03045a0e4f65d96aecfd6891ca0e3a52a128ad6c,74bdcb301f018d76027fe3beb9d4c21d002a12b6b39c3e9dfe75c46d3abf8087,74bdcb301f018d76027fe3beb9d4c21d002a12b6b39c3e9dfe75c46d3abf8087,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/features/feature_manifest_bindings.json,artifacts/p4_g0/features/feature_manifest_bindings.json,9342e06db91945be2e44703437229ba45b18bda8,a6be8f332c24a42e4e4915f11f52cab075b36bf9,3e465a6a4be7320b48f67d127aeea0961ebd3b2afa056b86d2395e5e053a2015,3e465a6a4be7320b48f67d127aeea0961ebd3b2afa056b86d2395e5e053a2015,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/foreign_context/re2ob.json,artifacts/p4_g0/foreign_context/re2ob.json,9342e06db91945be2e44703437229ba45b18bda8,01fde1e8d535ac520c146f6287f404f708b8ced4,ad7d55a424d8fe645142d3501d7360263676bdbb2b7b8882404da69594cf40d2,ad7d55a424d8fe645142d3501d7360263676bdbb2b7b8882404da69594cf40d2,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/foreign_context/re2tt.json,artifacts/p4_g0/foreign_context/re2tt.json,9342e06db91945be2e44703437229ba45b18bda8,6ff63645eac2dbf624c1caac08a2476fd38cb55c,290f1490d47d2d4e15de884a53f3a04482a0c59d7faab1022ec14364b1aaa7de,290f1490d47d2d4e15de884a53f3a04482a0c59d7faab1022ec14364b1aaa7de,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/loso/re2ob.json,artifacts/p4_g0/loso/re2ob.json,9342e06db91945be2e44703437229ba45b18bda8,444898fe62f410bef81757f3a9d93189a16e41e9,5aab3431a12ba8004f40b81f19871da734602d69c1eaa5cc56475e321ac2622c,5aab3431a12ba8004f40b81f19871da734602d69c1eaa5cc56475e321ac2622c,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/loso/re2tt.json,artifacts/p4_g0/loso/re2tt.json,9342e06db91945be2e44703437229ba45b18bda8,8e2c12ef30ea393e7c5c56152662ca8a5418a2c5,98e2a62824ffd462935fbbdd39af296cde5dcf034de94fe8e2e7c6cab75118a1,98e2a62824ffd462935fbbdd39af296cde5dcf034de94fe8e2e7c6cab75118a1,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/manifests/diagnostics_manifest.json,artifacts/p4_g0/manifests/diagnostics_manifest.json,9342e06db91945be2e44703437229ba45b18bda8,9cdec2080a58c271fb8e0a6ec5465bb4c8c29140,5005c793f21a0c09bc63bc649cf003b712b6e7dd05505a5636101f6091435230,5005c793f21a0c09bc63bc649cf003b712b6e7dd05505a5636101f6091435230,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/metrics/case_transitions.csv,artifacts/p4_g0/metrics/case_transitions.csv,9342e06db91945be2e44703437229ba45b18bda8,94b821b7d8afd154e661fea4154397c359f1ab66,921cd3092643556ef4e34431102d0415432a4cebbc8f9ea92d2fd6a14ef2dac2,921cd3092643556ef4e34431102d0415432a4cebbc8f9ea92d2fd6a14ef2dac2,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/metrics/subgroup_diagnostics.json,artifacts/p4_g0/metrics/subgroup_diagnostics.json,9342e06db91945be2e44703437229ba45b18bda8,871edcc38589f52c39facb9e5bab75c4a5c68e32,31a6dd02f354754bc184c3bd1d3f16dff8bfb4ad4ff733d714d4c78879bb8bd7,31a6dd02f354754bc184c3bd1d3f16dff8bfb4ad4ff733d714d4c78879bb8bd7,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/metrics/summary.json,artifacts/p4_g0/metrics/summary.json,9342e06db91945be2e44703437229ba45b18bda8,9fd0ff2506545521606a4fd83a6becdac0f75e02,74f0b979e1473256d5822be0805e807012f663775bd4a87c8cf7d78e034ec596,74f0b979e1473256d5822be0805e807012f663775bd4a87c8cf7d78e034ec596,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/predictions/a0/re2ob/checksums.json,artifacts/p4_g0/predictions/a0/re2ob/checksums.json,9342e06db91945be2e44703437229ba45b18bda8,e497fb65935d3754e8deb4284f8938524b082447,14444d1812f22760daa9f21e2ecbf16569401726be342d3a3c3b915fe3240dfb,14444d1812f22760daa9f21e2ecbf16569401726be342d3a3c3b915fe3240dfb,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/predictions/a0/re2ob/config.json,artifacts/p4_g0/predictions/a0/re2ob/config.json,9342e06db91945be2e44703437229ba45b18bda8,1828205a345a046bcd9bf52f7f760683fb797a74,6d7d04dcc84a64d66f162368751e9e6c6c71fcb427b4194ebf5e7c04819a69b1,6d7d04dcc84a64d66f162368751e9e6c6c71fcb427b4194ebf5e7c04819a69b1,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/predictions/a0/re2ob/environment.json,artifacts/p4_g0/predictions/a0/re2ob/environment.json,9342e06db91945be2e44703437229ba45b18bda8,96aa74ada9d3aa9fefaf7a33a9066af4f94425f7,04919449c1c78af912d5e50a13fdbf03e51f79ded221953fd91473a7e13c7295,04919449c1c78af912d5e50a13fdbf03e51f79ded221953fd91473a7e13c7295,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/predictions/a0/re2ob/fit_summary.json,artifacts/p4_g0/predictions/a0/re2ob/fit_summary.json,9342e06db91945be2e44703437229ba45b18bda8,70d24a83c8eb255e62bb48c92a48d945d022b2a0,18ae83d7372bdf60e51f261cd7a01c9e8b7cbe3044dd72105a39153554bba933,18ae83d7372bdf60e51f261cd7a01c9e8b7cbe3044dd72105a39153554bba933,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/predictions/a0/re2ob/manifest.json,artifacts/p4_g0/predictions/a0/re2ob/manifest.json,9342e06db91945be2e44703437229ba45b18bda8,589696f3c5bbf083d955385cce6486e6e080ee47,8b24c2072b805b9d983e8d91c3a93deae257390c54f7824d03048bd19a5f1cae,8b24c2072b805b9d983e8d91c3a93deae257390c54f7824d03048bd19a5f1cae,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/predictions/a0/re2ob/metrics.json,artifacts/p4_g0/predictions/a0/re2ob/metrics.json,9342e06db91945be2e44703437229ba45b18bda8,d880d5a199ca4ab20426eb9ae6bfc5cd2b972504,b59baff4d59563636c9abb18a16352388cf7e9b3a12229f3a11c350ba7e72869,b59baff4d59563636c9abb18a16352388cf7e9b3a12229f3a11c350ba7e72869,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/predictions/a0/re2ob/model_input_manifest.json,artifacts/p4_g0/predictions/a0/re2ob/model_input_manifest.json,9342e06db91945be2e44703437229ba45b18bda8,363ec6f9e02d6297c49dd3345bfd7ccec49e32b7,88a752ed610579bd7a5b74bf9cf8ef200afca743118bdf66df6983981f2bdc64,88a752ed610579bd7a5b74bf9cf8ef200afca743118bdf66df6983981f2bdc64,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/predictions/a0/re2ob/predictions.jsonl,artifacts/p4_g0/predictions/a0/re2ob/predictions.jsonl,9342e06db91945be2e44703437229ba45b18bda8,0c7782758218f0d9fa097f5151572b51c9c7caf8,427671d9da42f2dc289b53bb6391d4a60a5c7b528047a6795790a9c8044106d9,427671d9da42f2dc289b53bb6391d4a60a5c7b528047a6795790a9c8044106d9,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/predictions/a0/re2ob/runtime.json,artifacts/p4_g0/predictions/a0/re2ob/runtime.json,9342e06db91945be2e44703437229ba45b18bda8,c8f9dfab6bea8986055818acb88d9533c797a29c,ad3f12e0307daebc64626f75e4a0bb5d4f259d67b99dadc6fccf3da4719328bd,ad3f12e0307daebc64626f75e4a0bb5d4f259d67b99dadc6fccf3da4719328bd,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/predictions/a0/re2tt/checksums.json,artifacts/p4_g0/predictions/a0/re2tt/checksums.json,9342e06db91945be2e44703437229ba45b18bda8,5fb6a1f465492ce6b6aa48f6523f1b895932be2e,535f2d39d68e12b09db0229af7975cf475886858cca560c6a5e3c26b7abb771f,535f2d39d68e12b09db0229af7975cf475886858cca560c6a5e3c26b7abb771f,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/predictions/a0/re2tt/config.json,artifacts/p4_g0/predictions/a0/re2tt/config.json,9342e06db91945be2e44703437229ba45b18bda8,1828205a345a046bcd9bf52f7f760683fb797a74,6d7d04dcc84a64d66f162368751e9e6c6c71fcb427b4194ebf5e7c04819a69b1,6d7d04dcc84a64d66f162368751e9e6c6c71fcb427b4194ebf5e7c04819a69b1,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/predictions/a0/re2tt/environment.json,artifacts/p4_g0/predictions/a0/re2tt/environment.json,9342e06db91945be2e44703437229ba45b18bda8,96aa74ada9d3aa9fefaf7a33a9066af4f94425f7,04919449c1c78af912d5e50a13fdbf03e51f79ded221953fd91473a7e13c7295,04919449c1c78af912d5e50a13fdbf03e51f79ded221953fd91473a7e13c7295,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/predictions/a0/re2tt/fit_summary.json,artifacts/p4_g0/predictions/a0/re2tt/fit_summary.json,9342e06db91945be2e44703437229ba45b18bda8,e3e5e6364a322a106067b58913b6ec420a3ac367,1ce10cf86d29c673c5a423a5c8c711824a911afe7a4856b4cadd1a00eab697b3,1ce10cf86d29c673c5a423a5c8c711824a911afe7a4856b4cadd1a00eab697b3,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/predictions/a0/re2tt/manifest.json,artifacts/p4_g0/predictions/a0/re2tt/manifest.json,9342e06db91945be2e44703437229ba45b18bda8,333b26cdc16a3337a9823d0ab8481c0e3c19cf44,3ff807586e44afce54d1461c998862bd31fa94e1d9f8f0f93f497466824c0b8a,3ff807586e44afce54d1461c998862bd31fa94e1d9f8f0f93f497466824c0b8a,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/predictions/a0/re2tt/metrics.json,artifacts/p4_g0/predictions/a0/re2tt/metrics.json,9342e06db91945be2e44703437229ba45b18bda8,4cc8658da0a16c0d05de810d4a8e47ecd843d9ad,98ce68902bbdd4386881cc5fdcdfb802b5c321368e3ae65982365b3c604d9df7,98ce68902bbdd4386881cc5fdcdfb802b5c321368e3ae65982365b3c604d9df7,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/predictions/a0/re2tt/model_input_manifest.json,artifacts/p4_g0/predictions/a0/re2tt/model_input_manifest.json,9342e06db91945be2e44703437229ba45b18bda8,2ab99eec4f974775856591dcdd100117440303ff,fb7dee19a6bf03fc5b729cb52dab52a0b0d8066a64676b1bdd3ecd4c689d75bc,fb7dee19a6bf03fc5b729cb52dab52a0b0d8066a64676b1bdd3ecd4c689d75bc,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/predictions/a0/re2tt/predictions.jsonl,artifacts/p4_g0/predictions/a0/re2tt/predictions.jsonl,9342e06db91945be2e44703437229ba45b18bda8,3f95112cbf4e4da891fa207c4a7feeb0bc544f11,ffedb6b4a79f09984c8f56353388cdf1825b75470fe591614113b84af10d84c4,ffedb6b4a79f09984c8f56353388cdf1825b75470fe591614113b84af10d84c4,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/predictions/a0/re2tt/runtime.json,artifacts/p4_g0/predictions/a0/re2tt/runtime.json,9342e06db91945be2e44703437229ba45b18bda8,9551d5446e2dee84638f66ea2b3b37f2cbb745a5,87ebb56821adb3d94706632160d02ddc0ef96ddf35b278676f9e3f7dfc611f9b,87ebb56821adb3d94706632160d02ddc0ef96ddf35b278676f9e3f7dfc611f9b,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/predictions/a1/re2ob/checksums.json,artifacts/p4_g0/predictions/a1/re2ob/checksums.json,9342e06db91945be2e44703437229ba45b18bda8,9ab791a556526b1b7b5d941fd68e9f9e32d3bd4f,b21928c454a38a4f3c37d0dad719c8f47e2673d3a4eaa1a0687f1fe054fcab0b,b21928c454a38a4f3c37d0dad719c8f47e2673d3a4eaa1a0687f1fe054fcab0b,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/predictions/a1/re2ob/config.json,artifacts/p4_g0/predictions/a1/re2ob/config.json,9342e06db91945be2e44703437229ba45b18bda8,b3639131f3fdb7fd516c39e0886d59732683ac0b,5a6f14ae8493d40f90b45ef4ef2241d7ef7ee634094af91a31b65bd8363ba18a,5a6f14ae8493d40f90b45ef4ef2241d7ef7ee634094af91a31b65bd8363ba18a,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/predictions/a1/re2ob/environment.json,artifacts/p4_g0/predictions/a1/re2ob/environment.json,9342e06db91945be2e44703437229ba45b18bda8,96aa74ada9d3aa9fefaf7a33a9066af4f94425f7,04919449c1c78af912d5e50a13fdbf03e51f79ded221953fd91473a7e13c7295,04919449c1c78af912d5e50a13fdbf03e51f79ded221953fd91473a7e13c7295,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/predictions/a1/re2ob/fit_summary.json,artifacts/p4_g0/predictions/a1/re2ob/fit_summary.json,9342e06db91945be2e44703437229ba45b18bda8,7e7c13a92fcd783e077012d0402e883a01e15ced,66e626be5dee855d710dc59826c8d5e58f19cdb0496edb2e602820a002e4f7ac,66e626be5dee855d710dc59826c8d5e58f19cdb0496edb2e602820a002e4f7ac,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/predictions/a1/re2ob/manifest.json,artifacts/p4_g0/predictions/a1/re2ob/manifest.json,9342e06db91945be2e44703437229ba45b18bda8,ea814aea50657cb390e6adc6931d1351774fe72c,977693175a49cda0df88259559a5913e7954fd44c508783b762d13462d8e6849,977693175a49cda0df88259559a5913e7954fd44c508783b762d13462d8e6849,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
raw/p4/predictions/a1/re2ob/metrics.json,artifacts/p4_g0/predictions/a1/re2ob/metrics.json,9342e06db91945be2e44703437229ba45b18bda8,1598a37e58c6ef5797028ecca9adfe008834b42c,36604429ef99e0e4319a1113543f2501b24e2bbe7b477748cbb741144b2cef75,36604429ef99e0e4319a1113543f2501b24e2bbe7b477748cbb741144b2cef75,DEVELOPMENT,P4 matched ablation and diagnostics,true,COPIED,byte-identical copy of committed frozen evidence,
